"Relative Intensity Alessio_0.02_1.5_lampadina_old","Position (m) Alessio_0.02_1.5_lampadina_old","Relative Intensity Alessandra_0.02_1.5_lampadina_old","Position (m) Alessandra_0.02_1.5_lampadina_old","Relative Intensity Antonio_0.02_1.5_lampadina","Position (m) Antonio_0.02_1.5_lampadina","Relative Intensity Alessio_0.04_1.5_lampadina","Position (m) Alessio_0.04_1.5_lampadina","Relative Intensity Alessandra_0.04_1.5_lampadina","Position (m) Alessandra_0.04_1.5_lampadina","Relative Intensity Antonio_0.04_1.5_lampadina","Position (m) Antonio_0.04_1.5_lampadina","Relative Intensity Alessio_0.08_1.5_lampadina","Position (m) Alessio_0.08_1.5_lampadina","Relative Intensity Alessandra_0.08_1.5_lampadina","Position (m) Alessandra_0.08_1.5_lampadina","Relative Intensity Antonio_0.08_1.5_lampadina","Position (m) Antonio_0.08_1.5_lampadina","Relative Intensity Alessio_0.16_1.5_lampadina","Position (m) Alessio_0.16_1.5_lampadina","Relative Intensity Alessandra_0.16_1.5_lampadina","Position (m) Alessandra_0.16_1.5_lampadina","Relative Intensity Antonio_0.16_1.5_lampadina","Position (m) Antonio_0.16_1.5_lampadina","Relative Intensity Alessio_0.02_1.0_candela","Position (m) Alessio_0.02_1.0_candela","Relative Intensity Alessio_0.04_1.0_lampada","Position (m) Alessio_0.04_1.0_lampada","Relative Intensity Antonio_0.08_0.5_lampadina","Position (m) Antonio_0.08_0.5_lampadina","Relative Intensity Alessio_0.16_0.5_lampadina","Position (m) Alessio_0.16_0.5_lampadina","Time (s) rumore_di_fondo_candela","Relative Intensity rumore_di_fondo_candela","Time (s) rumore_ambientale_candela","Relative Intensity rumore_ambientale_candela","Time (s) laser_candela","Relative Intensity laser_candela","Time (s) intensità_laser_sole","Relative Intensity intensità_laser_sole","Time (s) rumore_di_fondo_lampadina","Relative Intensity rumore_di_fondo_lampadina","Relative Intensity Alessio_doubleslit_0.08_0.5_1.5_lampadina","Position (m) Alessio_doubleslit_0.08_0.5_1.5_lampadina","Relative Intensity Alessio_doubleslit_0.04_0.25_1.5_lampadina","Position (m) Alessio_doubleslit_0.04_0.25_1.5_lampadina","Time (s) intensità_laser_sole","Relative Intensity intensità_laser_sole","Time (s) rumore_abientale_1.5_candela","Relative Intensity rumore_abientale_1.5_candela","Relative Intensity Alessio_0.02_1.5_lampadina","Position (m) Alessio_0.02_1.5_lampadina","Relative Intensity Alessandra_0.02_1.5_lampadina","Position (m) Alessandra_0.02_1.5_lampadina","Relative Intensity Antonio_0.02_1.5_lampadina_2","Position (m) Antonio_0.02_1.5_lampadina_2"
0.179108,-0.171174,0.174088,-0.178294,0.129974,-0.132059,0.0365448,-0.174665,0.0429687,-0.128114,0.0341339,-0.171824,0.125366,-0.117581,0.309479,-0.114405,0.0831757,-0.138647,0.0442047,-0.143677,0.137466,-0.107876,0.0869751,-0.133874,0.0159607,-0.124484,0.0310974,-0.157248,0.0436554,-0.122808,0.0734863,-0.118488,39.2800,0.0252838,39.2800,0.0365295,39.2800,1.00000,39.2800,3531.17,39.2800,0.0447083,0.299255,-0.118429,0.109695,-0.128429,39.2800,2385.82,39.2800,0.0140381,0.183640,-0.116200,0.0815735,-0.141093,0.0451965,-0.161824
0.179535,-0.171174,0.173080,-0.179399,0.133148,-0.132473,0.0353088,-0.174428,0.0452881,-0.128351,0.0342712,-0.171726,0.103119,-0.117916,0.313660,-0.114563,0.0903168,-0.138430,0.0440979,-0.143697,0.126953,-0.108054,0.0942383,-0.133716,0.0161591,-0.124524,0.0314026,-0.157425,0.0434418,-0.122847,0.0794373,-0.118567,39.3200,0.0255585,39.3200,0.0368958,39.3200,1.00000,39.3200,3531.18,39.3200,0.0448608,0.409348,-0.118823,0.109833,-0.128390,39.3200,2385.36,39.3200,0.0136719,0.180328,-0.116239,0.0813293,-0.141093,0.0455475,-0.161804
0.179337,-0.171174,0.173859,-0.179754,0.132904,-0.132513,0.0351105,-0.174231,0.0471039,-0.128548,0.0343475,-0.171726,0.0751953,-0.118251,0.314026,-0.114721,0.0916901,-0.138331,0.0442200,-0.143697,0.147339,-0.108251,0.0996399,-0.133538,0.0157013,-0.124721,0.0314789,-0.157820,0.0433197,-0.122847,0.0806274,-0.118587,39.3600,0.0257721,39.3600,0.0365143,39.3600,1.00000,39.3600,3531.33,39.3600,0.0443726,0.429352,-0.118981,0.112259,-0.128390,39.3600,2386.06,39.3600,0.0135498,0.176376,-0.116358,0.0812225,-0.141093,0.0457764,-0.161646
0.179123,-0.171174,0.174042,-0.179754,0.133667,-0.132552,0.0348358,-0.174172,0.0486298,-0.128765,0.0342712,-0.171726,0.0644989,-0.118468,0.313187,-0.114898,0.0940399,-0.138233,0.0438385,-0.143677,0.198257,-0.108468,0.103119,-0.133361,0.0144653,-0.124978,0.0325165,-0.158372,0.0435181,-0.122847,0.0889130,-0.118725,39.4000,0.0260162,39.4000,0.0359192,39.4000,0.999741,39.4000,3531.50,39.4000,0.0444946,0.398865,-0.119257,0.112000,-0.128390,39.4000,2387.15,39.4000,0.0137787,0.175827,-0.116358,0.0809326,-0.141113,0.0453339,-0.161548
0.178497,-0.171213,0.174133,-0.179774,0.137909,-0.132966,0.0348053,-0.174172,0.0512238,-0.129002,0.0342102,-0.171726,0.0539093,-0.118744,0.312485,-0.115016,0.0993805,-0.137897,0.0441589,-0.143657,0.255142,-0.108665,0.104477,-0.133104,0.0134277,-0.125135,0.0337677,-0.158865,0.0436707,-0.122828,0.0984650,-0.118922,39.4400,0.0258026,39.4400,0.0350952,39.4400,0.999741,39.4400,3531.88,39.4400,0.0445557,0.370850,-0.119455,0.112152,-0.128390,39.4400,2388.22,39.4400,0.0139923,0.175903,-0.116338,0.0807953,-0.141113,0.0454254,-0.161548
0.177185,-0.171706,0.174377,-0.179774,0.138657,-0.133124,0.0348358,-0.174191,0.0535278,-0.129238,0.0343018,-0.171726,0.0484924,-0.118981,0.312210,-0.115095,0.101837,-0.137700,0.0446472,-0.143618,0.333115,-0.108803,0.0959778,-0.132828,0.0131683,-0.125135,0.0348053,-0.159279,0.0438080,-0.122808,0.104111,-0.119100,39.4800,0.0255432,39.4800,0.0351105,39.4800,1.00000,39.4800,3531.41,39.4800,0.0444183,0.376663,-0.119593,0.111557,-0.128390,39.4800,2388.48,39.4800,0.0142670,0.177414,-0.116239,0.0782623,-0.141231,0.0451660,-0.161548
0.175476,-0.172377,0.174179,-0.179774,0.138931,-0.133124,0.0354767,-0.174191,0.0558167,-0.129435,0.0344391,-0.171726,0.0487213,-0.119277,0.310059,-0.115233,0.102921,-0.137503,0.0445404,-0.143637,0.383240,-0.108961,0.0810089,-0.132591,0.0128632,-0.125135,0.0353394,-0.159556,0.0437927,-0.122808,0.105530,-0.119455,39.5200,0.0252075,39.5200,0.0353394,39.5200,1.00000,39.5200,3531.52,39.5200,0.0441589,0.413986,-0.119810,0.111771,-0.128469,39.5200,2388.37,39.5200,0.0144348,0.179977,-0.116141,0.0721283,-0.141626,0.0452881,-0.161548
0.175568,-0.172436,0.174362,-0.179774,0.139526,-0.133183,0.0349731,-0.174191,0.0577545,-0.129593,0.0342560,-0.171726,0.0566864,-0.119593,0.303818,-0.115372,0.100937,-0.137168,0.0441437,-0.143637,0.427490,-0.109079,0.0601959,-0.132276,0.0131226,-0.125116,0.0352173,-0.159772,0.0437317,-0.122808,0.104233,-0.119514,39.5600,0.0251770,39.5600,0.0352478,39.5600,1.00000,39.5600,3531.32,39.5600,0.0446777,0.433136,-0.119948,0.109772,-0.128489,39.5600,2388.32,39.5600,0.0142670,0.182114,-0.116101,0.0695953,-0.141902,0.0457764,-0.161587
0.175903,-0.172594,0.173859,-0.179774,0.141312,-0.133321,0.0348206,-0.174191,0.0600433,-0.129731,0.0344849,-0.171726,0.0634918,-0.119731,0.302429,-0.115411,0.0942078,-0.136891,0.0447693,-0.143637,0.459854,-0.109198,0.0504303,-0.132098,0.0132751,-0.125057,0.0352631,-0.160049,0.0432739,-0.122808,0.0957642,-0.119770,39.6000,0.0254364,39.6000,0.0348969,39.6000,0.999741,39.6000,3531.60,39.6000,0.0446320,0.435318,-0.119948,0.112305,-0.128508,39.6000,2388.18,39.6000,0.0139160,0.181503,-0.116121,0.0684357,-0.142138,0.0460663,-0.161706
0.178314,-0.173067,0.173889,-0.179774,0.142914,-0.133459,0.0351105,-0.174191,0.0617371,-0.129889,0.0347290,-0.171726,0.0643921,-0.119750,0.300903,-0.115470,0.0877533,-0.136694,0.0447235,-0.143637,0.485306,-0.109296,0.0460968,-0.131980,0.0138550,-0.125057,0.0353699,-0.160404,0.0437469,-0.122808,0.0758057,-0.120106,39.6400,0.0256348,39.6400,0.0345917,39.6400,0.999741,39.6400,3531.96,39.6400,0.0443726,0.433884,-0.119948,0.126785,-0.128962,39.6400,2388.46,39.6400,0.0136566,0.181534,-0.116121,0.0676727,-0.142415,0.0455627,-0.162061
0.179642,-0.173225,0.174057,-0.179774,0.143112,-0.133519,0.0347900,-0.174191,0.0640869,-0.130067,0.0343933,-0.171726,0.0643005,-0.119731,0.297241,-0.115529,0.0816040,-0.136517,0.0450439,-0.143637,0.506897,-0.109395,0.0428009,-0.131822,0.0139771,-0.125057,0.0357056,-0.160404,0.0437622,-0.122808,0.0735474,-0.120125,39.6800,0.0260925,39.6800,0.0347290,39.6800,1.00000,39.6800,3531.90,39.6800,0.0439148,0.434494,-0.119928,0.0900269,-0.129712,39.6800,2388.72,39.6800,0.0134888,0.181808,-0.116121,0.0677185,-0.142750,0.0465088,-0.162514
0.179840,-0.173383,0.174011,-0.179774,0.145264,-0.133716,0.0348969,-0.174191,0.0661926,-0.130185,0.0342102,-0.171726,0.0641327,-0.119731,0.289642,-0.115667,0.0774384,-0.136359,0.0446167,-0.143637,0.518768,-0.109513,0.0409698,-0.131605,0.0134735,-0.125057,0.0356445,-0.160404,0.0429382,-0.122670,0.0653839,-0.120283,39.7200,0.0259247,39.7200,0.0352020,39.7200,1.00000,39.7200,3531.23,39.7200,0.0447540,0.433975,-0.119928,0.0804901,-0.129948,39.7200,2388.40,39.7200,0.0137024,0.181641,-0.116101,0.0693359,-0.143046,0.0511627,-0.163343
0.180557,-0.173600,0.174057,-0.179774,0.147583,-0.133874,0.0348358,-0.174191,0.0687714,-0.130343,0.0344391,-0.171726,0.0645599,-0.119711,0.280228,-0.115825,0.0712891,-0.136122,0.0442963,-0.143637,0.522369,-0.109632,0.0428925,-0.131428,0.0129089,-0.125057,0.0359039,-0.160285,0.0364685,-0.122236,0.0536499,-0.120461,39.7600,0.0256805,39.7600,0.0356750,39.7600,1.00000,39.7600,3531.81,39.7600,0.0446472,0.433624,-0.119928,0.0869904,-0.130264,39.7600,2388.28,39.7600,0.0139160,0.182465,-0.116101,0.0715942,-0.143401,0.0527649,-0.164368
0.180511,-0.173639,0.174286,-0.179774,0.147568,-0.133933,0.0350342,-0.174191,0.0725098,-0.130520,0.0342865,-0.171726,0.0631409,-0.119711,0.268127,-0.116003,0.0667114,-0.135984,0.0448761,-0.143637,0.517929,-0.109789,0.0468903,-0.131250,0.0124817,-0.125057,0.0354767,-0.160285,0.0322113,-0.121999,0.0530243,-0.120461,39.8000,0.0253448,39.8000,0.0355377,39.8000,0.999741,39.8000,3531.49,39.8000,0.0441742,0.433472,-0.119928,0.119263,-0.130698,39.8000,2387.91,39.8000,0.0141754,0.182831,-0.116121,0.0743713,-0.143795,0.0528564,-0.165512
0.179321,-0.174152,0.173904,-0.179754,0.149643,-0.134169,0.0349884,-0.174132,0.0775757,-0.130777,0.0344086,-0.171726,0.0635529,-0.119711,0.251862,-0.116200,0.0543823,-0.135590,0.0448151,-0.143657,0.503723,-0.109947,0.0537567,-0.131033,0.0123444,-0.125057,0.0358887,-0.160285,0.0294037,-0.121743,0.0478668,-0.120559,39.8400,0.0251770,39.8400,0.0351410,39.8400,0.999741,39.8400,3531.87,39.8400,0.0442047,0.434311,-0.119928,0.135971,-0.130895,39.8400,2387.92,39.8400,0.0143280,0.182312,-0.116121,0.0757294,-0.144071,0.0584412,-0.166400
0.174500,-0.174961,0.174194,-0.179754,0.149689,-0.134229,0.0348206,-0.173915,0.0858307,-0.131112,0.0345459,-0.171706,0.0635834,-0.119711,0.232147,-0.116437,0.0445862,-0.135274,0.0436859,-0.143677,0.477234,-0.110085,0.0616302,-0.130816,0.0125427,-0.125096,0.0356293,-0.160285,0.0280151,-0.121467,0.0428467,-0.120658,39.8800,0.0253448,39.8800,0.0346832,39.8800,1.00000,39.8800,3531.31,39.8800,0.0443726,0.434235,-0.119928,0.152283,-0.131112,39.8800,2388.48,39.8800,0.0141754,0.183228,-0.116161,0.0760956,-0.144288,0.0577087,-0.167110
0.174271,-0.174980,0.173584,-0.179754,0.149918,-0.134288,0.0342255,-0.173166,0.0945282,-0.131388,0.0343475,-0.171627,0.0639343,-0.119711,0.223755,-0.116535,0.0395355,-0.135037,0.0460663,-0.143894,0.433792,-0.110243,0.0685577,-0.130658,0.0126038,-0.125135,0.0358582,-0.160285,0.0278015,-0.121269,0.0391541,-0.120756,39.9200,0.0255585,39.9200,0.0350342,39.9200,1.00000,39.9200,3531.40,39.9200,0.0447235,0.434784,-0.119928,0.157364,-0.131349,39.9200,2388.08,39.9200,0.0137939,0.179504,-0.116259,0.0754700,-0.144505,0.0566559,-0.167544
0.174774,-0.175040,0.174133,-0.179754,0.150421,-0.134446,0.0337982,-0.172633,0.0988464,-0.131507,0.0348206,-0.170957,0.0633850,-0.119711,0.224121,-0.116535,0.0379486,-0.134939,0.0581665,-0.144525,0.387466,-0.110361,0.0765533,-0.130461,0.0131836,-0.125135,0.0354462,-0.160285,0.0289917,-0.120993,0.0354156,-0.120855,39.9600,0.0260468,39.9600,0.0354767,39.9600,1.00000,39.9600,3531.49,39.9600,0.0441284,0.432907,-0.119948,0.146820,-0.131605,39.9600,2387.91,39.9600,0.0135651,0.175583,-0.116358,0.0747223,-0.144722,0.0545044,-0.167958
0.174484,-0.175059,0.173782,-0.179754,0.150558,-0.134446,0.0339508,-0.172219,0.0988464,-0.131507,0.0381012,-0.169793,0.0631104,-0.119711,0.224854,-0.116535,0.0357971,-0.134722,0.0608521,-0.144722,0.342484,-0.110499,0.0864563,-0.130224,0.0131226,-0.125155,0.0353851,-0.160285,0.0301056,-0.120776,0.0336151,-0.120954,40.0000,0.0260315,40.0000,0.0357361,40.0000,0.999741,40.0000,3531.59,40.0000,0.0442200,0.432510,-0.119948,0.129242,-0.131862,40.0000,2387.33,40.0000,0.0133514,0.155289,-0.116811,0.0726318,-0.144998,0.0547028,-0.167939
0.174393,-0.175059,0.173828,-0.179754,0.150421,-0.134446,0.0341797,-0.171627,0.0983276,-0.131467,0.0416260,-0.169300,0.0629425,-0.119731,0.225677,-0.116516,0.0360870,-0.134426,0.0631561,-0.145058,0.301636,-0.110638,0.0920868,-0.130086,0.0116882,-0.125530,0.0355835,-0.160285,0.0340881,-0.120441,0.0314331,-0.121072,40.0400,0.0257874,40.0400,0.0354156,40.0400,0.999741,40.0400,3532.07,40.0400,0.0445557,0.431854,-0.119948,0.128540,-0.131862,40.0400,2387.24,40.0400,0.0135956,0.140610,-0.117186,0.0695648,-0.145275,0.0545349,-0.167860
0.174423,-0.175059,0.173599,-0.179754,0.150589,-0.134465,0.0346832,-0.171469,0.0982819,-0.131467,0.0455475,-0.168530,0.0630951,-0.119731,0.225983,-0.116516,0.0362396,-0.134288,0.0638123,-0.145255,0.268570,-0.110736,0.0973969,-0.129889,0.0106201,-0.125865,0.0353394,-0.160364,0.0387878,-0.120165,0.0312805,-0.121368,40.0800,0.0254517,40.0800,0.0349884,40.0800,1.00000,40.0800,3532.17,40.0800,0.0444183,0.433777,-0.119987,0.129318,-0.131842,40.0800,2387.21,40.0800,0.0138092,0.138565,-0.117206,0.0641785,-0.145728,0.0544739,-0.167840
0.174423,-0.175040,0.173660,-0.179754,0.150803,-0.134465,0.0346222,-0.171331,0.0977936,-0.131467,0.0456696,-0.168432,0.0639496,-0.119750,0.225021,-0.116516,0.0407410,-0.133893,0.0622101,-0.145551,0.232620,-0.110835,0.101334,-0.129712,0.0100250,-0.126062,0.0354309,-0.160483,0.0456848,-0.119849,0.0326233,-0.121467,40.1200,0.0251007,40.1200,0.0347748,40.1200,1.00000,40.1200,3531.72,40.1200,0.0446014,0.276810,-0.120559,0.129517,-0.131802,40.1200,2386.23,40.1200,0.0140991,0.128723,-0.117443,0.0579376,-0.146340,0.0541382,-0.167840
0.174728,-0.175040,0.173447,-0.179754,0.150711,-0.134406,0.0351715,-0.170917,0.0980835,-0.131467,0.0453644,-0.168392,0.0816040,-0.120184,0.226044,-0.116516,0.0462189,-0.133597,0.0555573,-0.146064,0.192627,-0.110993,0.102448,-0.129574,0.00976562,-0.126201,0.0354767,-0.160581,0.0500641,-0.119612,0.0337982,-0.121506,40.1600,0.0251617,40.1600,0.0350952,40.1600,0.999741,40.1600,3531.51,40.1600,0.0442963,0.276138,-0.120954,0.130035,-0.131802,40.1600,2386.67,40.1600,0.0142365,0.120941,-0.117620,0.0554657,-0.146872,0.0545044,-0.167840
0.174469,-0.175040,0.173965,-0.179754,0.150177,-0.134406,0.0371399,-0.170286,0.0979919,-0.131467,0.0454102,-0.168077,0.113449,-0.120678,0.225769,-0.116516,0.0547333,-0.133341,0.0500488,-0.146281,0.163406,-0.111091,0.100113,-0.129238,0.00961304,-0.126378,0.0366211,-0.160818,0.0545959,-0.119415,0.0349731,-0.121565,40.2000,0.0254211,40.2000,0.0355835,40.2000,0.999741,40.2000,3531.57,40.2000,0.0444946,0.253860,-0.121269,0.129318,-0.131802,40.2000,2387.32,40.2000,0.0140839,0.115509,-0.117758,0.0552063,-0.147188,0.0545044,-0.167840
0.174988,-0.175040,0.174286,-0.179754,0.150772,-0.134406,0.0389709,-0.169891,0.0979004,-0.131467,0.0458832,-0.167682,0.130722,-0.120973,0.226044,-0.116516,0.0549774,-0.133321,0.0453644,-0.146616,0.127274,-0.111269,0.0949402,-0.129001,0.00975037,-0.126694,0.0391083,-0.161232,0.0586548,-0.119159,0.0351257,-0.121565,40.2400,0.0256653,40.2400,0.0354919,40.2400,1.00000,40.2400,3531.83,40.2400,0.0438995,0.166840,-0.121624,0.128250,-0.131802,40.2400,2387.27,40.2400,0.0138245,0.103867,-0.118074,0.0561066,-0.147227,0.0548248,-0.167840
0.174332,-0.175040,0.174301,-0.179754,0.150925,-0.134406,0.0397034,-0.169852,0.0982056,-0.131467,0.0482635,-0.167031,0.146698,-0.121328,0.225739,-0.116516,0.0548706,-0.133321,0.0429382,-0.146715,0.0996094,-0.111446,0.0917664,-0.128883,0.0104065,-0.126990,0.0428619,-0.161804,0.0650635,-0.118843,0.0354004,-0.121565,40.2800,0.0260468,40.2800,0.0350647,40.2800,1.00000,40.2800,3531.42,40.2800,0.0442963,0.144684,-0.121743,0.128479,-0.131802,40.2800,2386.91,40.2800,0.0134583,0.0964966,-0.118271,0.0564575,-0.147227,0.0548553,-0.167860
0.174362,-0.175040,0.175003,-0.179754,0.150620,-0.134406,0.0397491,-0.169852,0.0980682,-0.131467,0.0543213,-0.166499,0.153488,-0.121506,0.226364,-0.116516,0.0549316,-0.133341,0.0398712,-0.147010,0.0900269,-0.111505,0.0853577,-0.128765,0.0104218,-0.127364,0.0437622,-0.162001,0.0679932,-0.118646,0.0353088,-0.121545,40.3200,0.0258636,40.3200,0.0345001,40.3200,0.999741,40.3200,3531.22,40.3200,0.0440826,0.120697,-0.122157,0.129333,-0.131802,40.3200,2386.68,40.3200,0.0133362,0.0911560,-0.118429,0.0567169,-0.147227,0.0544281,-0.168018
0.174637,-0.175040,0.175507,-0.179774,0.150681,-0.134406,0.0398254,-0.169852,0.0975189,-0.131467,0.0573883,-0.166124,0.160324,-0.121841,0.225998,-0.116516,0.0559998,-0.133440,0.0395355,-0.147306,0.0817719,-0.111663,0.0861206,-0.128765,0.0101929,-0.127759,0.0447388,-0.162278,0.0727234,-0.118370,0.0353088,-0.121526,40.3600,0.0254669,40.3600,0.0348663,40.3600,0.999725,40.3600,3531.56,40.3600,0.0441895,0.113907,-0.122433,0.129288,-0.131802,40.3600,2386.56,40.3600,0.0136108,0.0870514,-0.118547,0.0569153,-0.147227,0.0549927,-0.168471
0.174469,-0.175040,0.175415,-0.179774,0.150223,-0.134406,0.0395355,-0.169852,0.0980530,-0.131467,0.0584564,-0.165453,0.164886,-0.122137,0.226913,-0.116516,0.0558929,-0.133440,0.0392914,-0.147365,0.0784302,-0.111801,0.0857086,-0.128765,0.0100403,-0.128055,0.0443115,-0.162495,0.0767212,-0.118094,0.0349731,-0.121526,40.4000,0.0251312,40.4000,0.0354462,40.4000,1.00000,40.4000,3531.00,40.4000,0.0437012,0.0988159,-0.122571,0.129654,-0.131842,40.4000,2386.57,40.4000,0.0138397,0.0827637,-0.118725,0.0573273,-0.147227,0.0613556,-0.169359
0.174362,-0.175059,0.175827,-0.179774,0.150742,-0.134406,0.0395813,-0.169852,0.0978546,-0.131467,0.0578766,-0.165374,0.165924,-0.122295,0.226517,-0.116516,0.0560150,-0.133440,0.0421143,-0.147602,0.0811005,-0.111900,0.0852356,-0.128824,0.00994873,-0.128114,0.0433197,-0.162672,0.0810089,-0.117778,0.0351257,-0.121526,40.4400,0.0250092,40.4400,0.0359650,40.4400,1.00000,40.4400,3531.04,40.4400,0.0445709,0.0574493,-0.122946,0.130234,-0.131862,40.4400,2386.59,40.4400,0.0141602,0.0767670,-0.118942,0.0568695,-0.147227,0.0582886,-0.170325
0.175644,-0.175296,0.175369,-0.179774,0.150665,-0.134406,0.0394592,-0.169852,0.0977936,-0.131467,0.0580292,-0.165335,0.165787,-0.122591,0.225723,-0.116516,0.0560455,-0.133440,0.0478668,-0.147938,0.0918884,-0.112038,0.0845184,-0.128824,0.0102081,-0.128489,0.0426636,-0.162988,0.0839386,-0.117462,0.0356445,-0.121526,40.4800,0.0252533,40.4800,0.0357513,40.4800,1.00000,40.4800,3531.00,40.4800,0.0444794,0.0509796,-0.123084,0.129028,-0.131862,40.4800,2387.05,40.4800,0.0143127,0.0738678,-0.119040,0.0571899,-0.147227,0.0562134,-0.171233
0.177795,-0.176203,0.175568,-0.179774,0.150238,-0.134465,0.0395203,-0.169852,0.0978241,-0.131467,0.0567474,-0.165059,0.162598,-0.122906,0.224945,-0.116516,0.0558929,-0.133440,0.0513916,-0.148115,0.102722,-0.112156,0.0843658,-0.128824,0.0108948,-0.128706,0.0417023,-0.163106,0.0858154,-0.117186,0.0351562,-0.121526,40.5200,0.0254517,40.5200,0.0353699,40.5200,1.00000,40.5200,3530.63,40.5200,0.0444946,0.0507202,-0.123084,0.116379,-0.132059,40.5200,2387.61,40.5200,0.0141907,0.0713043,-0.119198,0.0570831,-0.147227,0.0601807,-0.172041
0.177383,-0.176460,0.175613,-0.179774,0.150803,-0.134465,0.0396423,-0.169852,0.0978546,-0.131467,0.0554504,-0.165000,0.159210,-0.123123,0.224350,-0.116535,0.0564270,-0.133440,0.0584564,-0.148549,0.110336,-0.112216,0.0842896,-0.128824,0.0112762,-0.128706,0.0415802,-0.163501,0.0866089,-0.116950,0.0350494,-0.121526,40.5600,0.0259705,40.5600,0.0350800,40.5600,1.00000,40.5600,3531.27,40.5600,0.0443726,0.0504761,-0.123064,0.0786285,-0.132670,40.5600,2387.18,40.5600,0.0139465,0.0685425,-0.119356,0.0574036,-0.147227,0.0579987,-0.173047
0.175125,-0.176894,0.175293,-0.179774,0.151016,-0.134465,0.0398102,-0.169852,0.0983582,-0.131507,0.0554657,-0.164921,0.153885,-0.123400,0.224030,-0.116535,0.0560303,-0.133440,0.0601807,-0.148648,0.113449,-0.112235,0.0843506,-0.128824,0.0120392,-0.128706,0.0411987,-0.163737,0.0879822,-0.116713,0.0346375,-0.121526,40.6000,0.0258484,40.6000,0.0354156,40.6000,0.999741,40.6000,3531.07,40.6000,0.0444641,0.0507965,-0.123025,0.0832672,-0.132808,40.6000,2387.38,40.6000,0.0135956,0.0643311,-0.119612,0.0577393,-0.147227,0.0538940,-0.173817
0.174850,-0.176933,0.175415,-0.179774,0.150879,-0.134643,0.0398254,-0.169852,0.0981445,-0.131507,0.0549469,-0.164881,0.149628,-0.123498,0.222794,-0.116535,0.0561981,-0.133440,0.0610657,-0.148963,0.116409,-0.112255,0.0857086,-0.128824,0.0120239,-0.128627,0.0409851,-0.163757,0.0877838,-0.116634,0.0346527,-0.121526,40.6400,0.0255890,40.6400,0.0359039,40.6400,1.00000,40.6400,3531.29,40.6400,0.0443726,0.0504456,-0.123025,0.0942841,-0.132986,40.6400,2388.26,40.6400,0.0135040,0.0602875,-0.119869,0.0575256,-0.147227,0.0539551,-0.173935
0.172638,-0.177347,0.175339,-0.179774,0.148987,-0.135412,0.0400391,-0.169773,0.0982208,-0.131507,0.0542908,-0.164763,0.149399,-0.123498,0.218307,-0.116614,0.0556946,-0.133341,0.0601349,-0.149299,0.123734,-0.112314,0.0850677,-0.128824,0.0115356,-0.128627,0.0408630,-0.163757,0.0876160,-0.116338,0.0342255,-0.121545,40.6800,0.0253448,40.6800,0.0358734,40.6800,1.00000,40.6800,3531.07,40.6800,0.0443268,0.0513000,-0.123025,0.144760,-0.133420,40.6800,2389.00,40.6800,0.0137634,0.0576630,-0.120145,0.0581360,-0.147227,0.0538483,-0.173935
0.172852,-0.178117,0.175674,-0.179754,0.148026,-0.135491,0.0415039,-0.168747,0.0986023,-0.131526,0.0527802,-0.164132,0.149048,-0.123498,0.196777,-0.116871,0.0559998,-0.133341,0.0588074,-0.149476,0.135864,-0.112373,0.0851746,-0.128824,0.0111694,-0.128627,0.0410767,-0.163757,0.0834198,-0.115904,0.0348358,-0.121565,40.7200,0.0250549,40.7200,0.0353394,40.7200,1.00000,40.7200,3530.79,40.7200,0.0438385,0.0513000,-0.123025,0.173676,-0.133657,40.7200,2389.45,40.7200,0.0139923,0.0544128,-0.120441,0.0578308,-0.147227,0.0542908,-0.173817
0.173065,-0.178215,0.174866,-0.179754,0.145721,-0.135826,0.0426636,-0.168096,0.103271,-0.131783,0.0572357,-0.163284,0.148560,-0.123459,0.173416,-0.117088,0.0558167,-0.133321,0.0549011,-0.149732,0.144119,-0.112433,0.0848236,-0.128824,0.0110016,-0.128627,0.0410767,-0.163757,0.0759430,-0.115529,0.0348206,-0.121565,40.7600,0.0251312,40.7600,0.0346069,40.7600,1.00000,40.7600,3531.40,40.7600,0.0441132,0.0505371,-0.123025,0.190460,-0.133913,40.7600,2389.94,40.7600,0.0142822,0.0529327,-0.120579,0.0580750,-0.147227,0.0541382,-0.173797
0.173325,-0.178235,0.174759,-0.179754,0.145126,-0.136201,0.0452423,-0.167741,0.110428,-0.132079,0.0569763,-0.162495,0.149307,-0.123459,0.147568,-0.117344,0.0558472,-0.133321,0.0530853,-0.149890,0.149185,-0.112452,0.0851135,-0.128824,0.0108490,-0.128627,0.0411530,-0.163737,0.0703278,-0.115273,0.0348511,-0.121565,40.8000,0.0253448,40.8000,0.0347290,40.8000,1.00000,40.8000,3531.09,40.8000,0.0442047,0.0512695,-0.123025,0.181396,-0.134288,40.8000,2389.31,40.8000,0.0144501,0.0520325,-0.120717,0.0579224,-0.147227,0.0543060,-0.173797
